sample_id,holeid,from_m,to_m,depth_m,x,y,z,MOD_ALT,WhiteMica,Chlorite,Carbonate,Epidote,Kaolinite,Dickite,Montmor,Alunite,Gypsum,Pyrophyllite,Diaspore,Zunyite,Water_silica,Hematite,Goethite,VNIRMinerals,aiMineral1,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_pct,Mo_ppm,Na_pct,Ni_ppm,P_pct,Pb_ppm,S_pct,Sb_ppm,Sc_ppm,Si_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Zn_ppm,Ga_ppm,Rb_ppm,Tl_ppm,Cs_ppm,labeled
S00652,SYN-006,133.5,135.0,134.25,67.02,283.96,134.25,Fil,100.0,0.0,2.74,4.27,3.74,6.9,7.15,3.03,0.99,2.93,4.03,0.55,3.98,1.56,3.99,None,WhiteMica,0.62908,11.14498,146.74088,0.08308,177.72607,0.65624,2.40708,1.02939,0.23934,3.99266,58.47118,0.00484,1.12127,0.35958,1.34914,0.05236,16.38451,0.23263,13.90729,0.06859,11.78591,1.0922,1.76836,,12.43034,26.82241,0.19953,104.47019,0.7351,28.46621,8.67812,37.17892,2.43648,4.63974,False
S00653,SYN-006,135.0,136.5,135.75,67.5,285.29,135.75,Pro,8.16,41.05,28.76,15.03,1.5,6.24,20.86,6.17,0.0,2.4,0.0,2.86,21.73,5.02,1.55,None,Chlorite,0.4091,6.16402,103.16688,0.65443,258.53604,0.09441,3.806,2.05765,0.35872,26.28193,4.58804,0.10696,8.49549,0.68762,0.49139,0.18845,19.65232,0.07142,14.79049,0.20322,3.00678,,1.58141,5.84423,28.07329,45.34934,0.59127,33.69403,17.1267,59.29403,4.21689,44.05245,0.49264,,True
S00654,SYN-006,136.5,137.5,137.0,67.91,286.4,137.0,Pro,3.79,18.91,7.81,8.34,0.0,1.22,7.02,0.95,1.43,0.0,0.0,1.8,2.97,0.12,6.34,None,Chlorite,0.76799,,33.15163,0.0247,65.31534,2.11803,2.78066,3.73947,,9.68767,28.69318,0.03314,4.50903,,2.91543,0.02227,3.89985,,5.96358,0.23647,14.34112,0.06603,,13.54505,11.69665,1124.09707,1.52312,50.71752,1.69935,68.92829,10.38494,20.82066,0.82436,0.8456,True
S00655,SYN-006,137.5,138.5,138.0,68.23,287.28,138.0,Fil,100.0,3.53,5.1,16.52,3.42,8.48,5.72,4.97,7.6,0.37,3.36,2.3,8.28,2.4,0.36,None,WhiteMica,1.19228,29.47183,176.93739,0.13388,697.30926,0.36038,2.39767,0.35929,0.98518,2.17022,13.88642,0.02217,1.18254,0.55105,0.70251,0.03214,5.99328,0.93201,7.14371,0.06897,11.57878,0.66084,0.40896,7.86841,16.10701,20.01373,1.046,59.82947,,43.6489,9.32535,106.39852,0.57076,1.40635,True
S00656,SYN-006,138.5,139.5,139.0,68.55,288.17,139.0,Pro,3.32,5.68,7.04,0.11,0.0,0.95,21.8,5.76,1.13,3.99,0.0,2.62,1.41,0.96,24.18,Goethite,Montmor,0.47215,18.2504,136.24245,0.02075,147.38232,0.3074,0.48229,0.04556,1.08834,8.17769,8.04369,0.04537,0.40247,0.7483,1.05106,0.01995,,2.04007,5.51573,0.0706,4.02944,0.57276,3.75749,2.43897,22.66707,19.04228,2.2938,129.32595,0.25438,22.231,3.94146,40.9932,0.73204,0.72198,False
S00657,SYN-006,139.5,141.5,140.5,69.03,289.5,140.5,Pro,6.06,19.22,9.91,33.24,0.0,0.8,24.74,0.0,3.5,4.11,0.0,0.0,0.0,3.59,3.08,None,Epidote,1.01125,1.23309,14.32573,0.05233,170.01829,0.4187,0.48886,3.32551,,26.17161,185.82316,0.05307,4.89537,0.67373,4.72562,0.10542,2.68243,1.06762,26.18486,0.20942,11.99379,0.13141,2.66318,3.90816,6.14867,189.15742,0.14784,29.0418,,30.98998,36.52356,8.41073,0.11385,1.20698,True
S00658,SYN-006,141.5,142.5,142.0,69.51,290.82,142.0,Pro,7.46,8.58,15.48,9.73,0.0,0.0,35.02,0.0,1.61,3.43,2.96,0.0,1.99,5.18,4.59,None,Montmor,0.91045,35.24254,11.3544,0.08246,122.14993,,1.29653,4.67322,0.12807,3.73291,16.36225,0.05211,3.50202,0.60996,3.71055,0.12065,2.6888,1.01912,7.2228,0.02614,5.02966,0.70627,1.4469,3.52773,10.5313,71.90864,0.22551,17.24688,1.07778,17.11112,12.89584,24.8784,0.25393,,True
S00659,SYN-006,142.5,143.5,143.0,69.83,291.71,143.0,Pro,9.95,32.26,19.71,11.24,1.88,2.14,43.67,0.0,0.0,3.03,24.9,10.19,2.3,0.67,0.67,None,Montmor,4.68459,7.99099,17.79293,0.00767,109.25502,0.61966,2.54409,11.98172,0.13806,9.12385,12.27423,0.00673,1.23181,0.74395,0.60511,0.63627,2.04999,0.24505,4.33446,0.02703,34.02278,0.10861,2.45994,5.22169,45.97711,386.09813,0.11635,126.60571,2.48609,37.50794,,26.44597,0.82173,0.56381,True
S00660,SYN-006,143.5,144.5,144.0,70.15,292.59,144.0,Fil,63.38,1.03,0.31,0.0,8.15,5.7,18.46,3.62,1.26,7.65,1.42,2.28,6.96,0.0,2.79,None,WhiteMica,0.64522,7.05514,33.88279,0.20725,435.31845,0.62871,0.59505,0.91301,0.05101,1.25919,9.88368,0.13034,3.87404,1.43161,0.04974,0.02854,2.10199,0.05619,8.01301,0.11883,42.46068,1.02102,2.82425,2.22709,7.26855,31.09953,1.32225,42.37026,0.85376,51.47822,45.16155,158.44937,1.03819,0.86324,False
S00661,SYN-006,144.5,145.5,145.0,70.47,293.48,145.0,Pro,3.11,31.32,20.45,13.3,0.0,4.38,31.72,4.13,7.21,18.33,0.1,1.58,0.0,0.11,5.6,None,Montmor,0.56001,5.209,12.96396,0.00701,75.42215,0.05304,0.40583,12.47282,0.04841,5.82204,172.62782,0.00347,4.57937,0.55876,0.78404,0.09185,1.03308,0.90577,8.81241,0.03065,3.27346,0.05139,1.18335,20.80444,24.45786,1333.37061,0.09325,19.4687,1.64758,112.37074,2.22321,27.38722,0.59199,0.78968,False
S00662,SYN-006,145.5,147.0,146.25,70.88,294.59,146.25,Pro,5.14,40.41,22.8,13.49,2.26,0.0,14.72,0.0,2.29,3.34,0.0,3.4,1.01,4.29,2.99,None,Chlorite,0.41757,0.9518,5.09633,0.0324,153.95389,0.4134,1.54796,13.68672,0.21471,,76.15571,0.00424,,1.11108,2.08119,0.0188,0.77777,0.67265,8.64471,0.02915,5.04786,0.07831,3.70103,3.71611,10.97469,435.92411,1.09999,96.3142,0.3495,124.31538,7.90287,45.5231,0.94345,0.36378,True
S00663,SYN-006,147.0,148.0,147.5,71.28,295.69,147.5,Pro,9.17,40.14,15.22,7.53,2.3,0.78,36.84,0.0,0.0,0.0,3.93,0.0,0.0,2.61,3.41,None,Chlorite,0.15999,8.08359,7.97783,0.16301234635056758,75.77112,0.40111,,2.19088,1.20209,2.81248,47.73047,0.01291,1.22485,0.9973,1.83323,0.70524,5.8833,0.92828,5.02056,0.00989,5.54397,0.25128,1.21263,1.86648,25.52556,82.64133,,,1.62286,174.65546,8.26653,18.13982,1.59079,4.20223,True
S00664,SYN-006,148.0,149.5,148.75,71.68,296.8,148.75,Pro,11.33,16.35,13.15,5.63,2.93,4.92,13.18,2.05,1.67,0.0,0.64,3.04,4.08,1.8,2.04,None,Chlorite,0.27989,1.03382,32.15153,0.26572,201.26338,1.13959,1.93569,21.56345,0.24425,6.46475,14.11481,0.3684,2.73551,0.91366,0.63706,0.80703,32.49218,,7.38311,0.02095,,0.19243,3.34108,15.67018,22.23097,12.65124,0.3986,197.23726,16.36797,134.65649,13.82921,70.04777,3.04012,1.06928,True
S00665,SYN-006,149.5,151.0,150.25,72.16,298.13,150.25,Pro,3.32,31.67,27.76,3.97,0.0,2.18,33.63,0.24,2.18,0.0,1.97,32.76,0.0,1.51,3.01,None,Montmor,1.57716,1.84634,5.76712,0.04628,177.8772,,2.14883,4.23306,0.75262,6.53133,58.18203,0.02165,30.60491,1.1881,3.24971,0.20327,1.21194,0.93001,12.87014,0.04221,14.33439,0.51481,2.59536,7.89411,29.6142,136.33198,0.162,79.72795,0.86191,58.53586,33.29109,38.40077,0.21391,5.68586,True
S00666,SYN-006,151.0,153.0,152.0,72.72,299.68,152.0,Pro,4.01,34.73,0.0,6.06,2.49,2.23,20.32,2.64,2.41,0.0,0.0,0.0,0.88,0.22,2.93,None,Chlorite,0.71518,22.23702,5.97159,0.01752,155.91591,0.29613,0.52652,2.01869,0.4231,6.66149,21.67128,0.01478,2.51564,0.95316,1.19335,0.18583,2.90073,0.38684,9.43144,0.04495,,3.74193,1.23545,2.52311,28.3632,376.23331,0.33921,18.06231,0.82186,132.62344,32.58572,,3.12637,5.73546,True
S00667,SYN-006,153.0,154.0,153.5,73.2,301.01,153.5,Fil,69.29,2.72,0.0,1.67,6.05,8.41,7.14,7.67,1.76,3.55,0.86,0.48,2.59,4.14,4.03,None,WhiteMica,1.02722,67.31486,100.49171,0.15459,200.05211,0.27546,1.92915,0.2103,0.41052,3.85494,28.85695,0.01656,1.14777,1.80287,0.16062,0.02013,2.29566,0.27767,30.24242,0.01735,13.65836,0.66704,1.72396,9.71185,9.62173,72.97104,0.45036,55.94863,8.90167,22.74796,7.72847,43.80144,5.75884,,False
S00668,SYN-006,154.0,156.0,155.0,73.69,302.34,155.0,Fil,64.68,0.0,0.0,1.76,8.02,8.8,3.85,2.9,1.59,0.0,0.0,0.0,4.71,2.43,29.68,Goethite,WhiteMica,0.75165,1.74314,24.9271,0.10784,801.50415,0.5256,0.76952,0.20999,0.11831,9.22214,20.63892,0.19883,1.14589,1.84676,2.03242,0.02067,1.8086,0.60814,23.8317,0.04363,6.33805,1.36078,1.35585,18.24162,9.04392,14.92166,0.21584,19.99967,0.93546,25.55746,7.95196,,0.84013,1.79702,True
S00669,SYN-006,156.0,157.5,156.75,74.25,303.89,156.75,Pro,7.03,40.35,16.45,9.72,0.0,0.0,30.07,24.88,2.11,1.64,0.0,5.6,3.18,6.45,2.66,None,Chlorite,0.40682,0.76027,20.17941,,76.67143,0.63869,1.69413,3.08693,0.24897,3.82374,25.6178,0.02312,1.08064,0.87516,4.21397,0.13452,3.55672,0.82531,7.95987,0.13212,2.26146,0.15969,2.04061,7.20208,15.03914,149.13915,0.61311,45.89282,0.4612,197.53346,3.61034,63.37062,0.30512,2.26011,True
S00670,SYN-006,157.5,158.5,158.0,74.65,304.99,158.0,Pro,4.44,2.64,19.1,3.14,2.98,2.96,28.97,0.0,1.81,1.12,3.7,23.8,6.2,1.92,3.35,None,Montmor,3.12875,11.26724,10.60292,0.09543,350.21145,0.60472,0.3468,7.92759,0.05113,4.93698,37.47467,0.02549,3.42275,0.79965,1.23838,0.44729,,1.80989,9.6259,0.02727,4.81737,0.21045,2.40631,27.5429,13.01813,286.22321,0.89226,31.03842,1.32094,21.26269,31.65821,33.78646,,1.10329,True
S00671,SYN-006,158.5,160.5,159.5,75.13,306.32,159.5,Pro,3.95,31.55,29.49,4.66,4.26,3.72,9.56,5.35,23.22,4.52,1.37,1.13,0.72,2.64,5.0,None,Chlorite,0.24254,21.93666,,0.12658,88.22666,0.5298,1.79994,0.48991,0.63267,3.75203,,0.01081,1.41685,2.56868,1.03242,0.04246,2.09143,,4.02904,0.00635,10.03609,1.57921,0.71499,6.11419,25.60313,31.61168,0.13266,129.78017,3.11347,15.17452,11.124,84.62697,0.30588,2.15404,True
S00672,SYN-006,160.5,162.5,161.5,75.77,308.09,161.5,Pro,6.66,0.31,4.04,10.02,3.01,1.7,15.28,33.22,3.02,4.21,1.59,1.82,8.08,0.84,4.67,None,Alunite,0.55048,28.27001,11.83858,0.00589,139.63413,0.73117,1.58888,1.59112,1.20681,13.59902,43.40293,0.02801,2.06989,0.64,1.31722,0.26463,2.65964,0.44458,4.0806,0.05322,8.04643,0.8158,2.87601,2.70918,,73.22249,0.67932,36.79479,0.42611,65.57214,6.36417,37.38282,0.6047,0.62322,True
S00673,SYN-006,162.5,164.0,163.25,76.34,309.64,163.25,Pro,10.18,21.09,12.98,5.67,0.76,0.0,35.22,0.0,3.07,1.64,36.92,0.26,24.44,0.38,6.49,None,Diaspore,0.69995,49.30465,54.16729,0.14829,158.03381,0.5394,0.11368,0.10472,1.00106,10.77454,3.9122,0.14544,1.52699,1.56061,0.12516,0.00811,1.25287,0.08504,2.39877,0.07208,3.2997,0.743,2.27769,6.32819,69.68485,38.40284,0.23125,21.50864,,14.23593,11.92176,27.32995,0.28665,5.88205,True
S00674,SYN-006,164.0,166.0,165.0,76.9,311.19,165.0,Pro,2.46,41.78,24.24,9.33,2.62,2.31,18.8,2.35,0.0,3.17,3.64,0.0,2.67,1.82,3.06,None,Chlorite,1.68351,4.42557,8.93337,0.01814,161.90409,,0.55496,2.16413,0.05487,19.45116,16.09576,0.02322,3.13358,2.16993,7.85954,0.11304,2.54677,0.96623,5.48724,0.15,21.11467,0.42523,2.72596,3.72553,40.04659,303.01689,0.41988,396.82926,0.84284,51.8285,5.46962,30.23674,0.43774,2.31866,True
S00675,SYN-006,166.0,167.5,166.75,77.46,312.74,166.75,Pro,10.05,65.92,3.05,17.55,0.0,25.39,24.59,0.0,0.0,0.94,4.08,19.95,0.0,4.98,0.0,None,Chlorite,0.73765,3.43708,37.7285,0.13167,561.77896,,0.26686,0.20106,0.44771,6.40094,16.40798,0.02891,2.79619,1.51689,0.55298,0.10465,3.72048,0.25766,12.73652,0.06097,11.77072,2.23365,2.50236,9.54509,13.58808,111.98779,0.06994,47.10853,,32.54147,13.77443,165.69977,0.49857,2.81333,True
S00676,SYN-006,167.5,169.0,168.25,77.94,314.07,168.25,Pro,4.45,24.99,14.53,9.04,18.16,0.0,37.68,3.03,0.0,14.96,19.02,1.82,5.3,0.82,2.81,None,Montmor,2.19309,7.11735,16.51678,0.00668,95.583,0.46465,1.20413,0.75851,0.10487,2.97579,,0.00846,5.36115,0.45342,1.58302,0.1921,0.82277,1.32317,18.21254,0.1341,21.10534,0.29699,2.88104,2.25365,17.17982,127.66088,1.23903,,,36.98252,,35.68209,0.45694,,False
S00677,SYN-006,169.0,171.0,170.0,78.5,315.62,170.0,Pro,6.93,12.29,22.0,5.22,29.38,3.21,16.01,19.38,14.88,18.64,0.52,3.83,0.98,0.78,30.02,Goethite,Kaolinite,0.55129,,13.85589,0.04916,95.40568,0.43371,1.5007,2.21968,0.30173,4.8831,199.8007,0.04183,1.19502,2.86357,0.3855,0.03371,2.72856,1.25559,7.16343,0.05703,29.95513,,0.92527,8.31891,3.26802,69.3347,0.12003,73.77024,1.90092,28.9456,3.7309,48.64462,0.74377,0.40107,True
S00678,SYN-006,171.0,172.5,171.75,79.06,317.17,171.75,Pro,10.3,53.44,24.68,30.99,4.47,3.94,12.26,3.36,0.0,0.82,0.0,2.7,0.0,0.0,0.0,None,Chlorite,0.85988,5.13971,13.0706,0.18787,52.69632,0.39581,1.58056,3.71051,0.82591,1.23456,13.80243,0.01963,5.32338,2.17971,1.48344,1.56849,,1.35992,7.57902,0.21965,5.86795,0.60517,6.3553,1.91306,14.94962,63.55231,1.07282,,12.14897,45.99091,97.78276,15.03019,,7.06112,True
S00679,SYN-006,172.5,174.5,173.5,79.63,318.72,173.5,Pro,6.88,28.83,12.17,11.44,0.0,0.0,25.5,0.0,0.0,1.73,1.61,0.0,4.3,8.19,1.41,None,Chlorite,0.14746,2.00238,13.30184,0.00865,63.63393,0.1896,0.79558,2.65483,0.47489,7.74559,56.72056,0.011,6.58055,1.18158,1.13254,0.00329,1.23552,0.7271,3.09817,0.01797,10.24518,0.04803,1.75994,5.2942,28.71814,426.64927,0.03627,45.08363,0.38173,59.32275,10.11666,22.46898,0.13816,1.26804,True
S00680,SYN-006,174.5,176.0,175.25,80.19,320.27,175.25,Pro,21.65,19.55,20.8,5.49,1.24,33.11,23.97,0.0,1.8,2.86,0.19,0.0,0.1,0.51,19.98,Goethite,Dickite,0.32201,1.64749,10.56699,0.0681,140.54145,0.52053,2.77812,2.02059,0.05918,4.226,181.5584,0.00882,5.60164,1.86929,1.43053,0.17532,1.81777,0.89722,16.77904,0.13544,14.61899,0.18499,1.91627,3.55351,23.04733,,0.57189,35.57302,0.38357,,13.35393,25.08498,0.29404,2.92587,False
S00681,SYN-006,176.0,178.0,177.0,80.75,321.82,177.0,Fil,58.48,0.55,1.81,4.77,9.96,4.87,7.64,3.79,0.59,2.88,0.0,2.84,6.04,0.0,0.32,None,WhiteMica,0.74424,9.55541,14.31811,0.07523,424.82742,,2.1817,0.37875,0.67509,2.7121,6.94401,0.05802,1.82796,1.66783,0.47426,0.05721,2.36026,0.17713,18.09019,0.01254,,4.52934,3.00144,2.83157,12.08647,71.73266,0.242,67.20592,1.42162,42.56611,,127.59808,0.38766,0.14827,True
S00682,SYN-006,178.0,179.5,178.75,81.31,323.37,178.75,Pro,7.94,16.35,14.58,7.1,2.3,0.0,27.91,1.36,0.0,0.0,0.39,0.42,0.0,2.44,6.33,None,Montmor,0.32662,7.42988,23.78744,0.06382,154.49641,0.46068,,0.12061,0.08017,3.29926,9.8403,0.11689,2.49085,0.97281,0.14421,0.0329,3.42973,0.27707,9.0543,0.16026,24.58527,1.78949,0.83884,6.55638,24.70112,25.87749,0.11292,35.47344,,48.47483,9.59012,33.63042,0.14129,1.01109,True
S00683,SYN-006,179.5,180.5,180.0,81.71,324.48,180.0,Pro,5.53,35.88,20.01,5.51,0.0,1.69,9.21,2.11,0.0,0.18,0.61,0.0,0.4,13.62,22.01,Goethite,Chlorite,1.77799,11.0129,5.54251,0.00674,261.52891,,5.64115,3.59616,0.09672,3.60534,25.24809,0.00767,2.75246,3.96357,0.72512,0.06409,1.72064,0.92706,4.47417,0.10159,20.51232,0.10212,7.66373,5.27034,31.54887,88.26328,0.19552,73.20165,0.59127,165.07071,,8.72171,,0.41668,True
S00684,SYN-006,180.5,182.0,181.25,82.12,325.59,181.25,Fil,100.0,3.04,4.27,0.0,13.9,11.09,9.96,2.95,8.85,1.02,0.0,0.0,7.22,3.97,6.1,None,WhiteMica,9.03767,3.34342,39.41085,,48.1459,0.45907,1.07302,0.23658,0.15363,10.039,10.40856,0.02966,1.45145,1.27088,0.36733,0.02275,2.77037,0.01832,51.30016,0.06304,35.07531,1.37241,1.98978,13.8605,30.63301,32.81594,0.06008,59.3985,1.35227,17.8557,10.82244,67.08859,,1.22782,True
S00685,SYN-006,182.0,183.5,182.75,82.6,326.91,182.75,Pro,26.73,32.98,24.31,9.96,0.35,0.0,22.44,5.23,0.0,3.14,0.48,0.96,3.72,2.47,7.35,None,Chlorite,0.45026,7.48989,18.81951,0.02495,187.25161,0.91623,0.25522,2.5737,0.63701,5.20441,57.65155,0.03806,1.61356,0.9163,2.10778,0.01552,7.22,1.90782,6.95955,0.06722,10.25634,0.16316,7.19291,6.70215,38.65414,147.84368,0.04122,122.03422,2.18629,31.02401,43.38173,16.06079,1.02802,0.90552,True
S00686,SYN-006,183.5,184.5,184.0,83.0,328.02,184.0,Fil,38.45,1.04,4.4,0.0,7.93,8.01,2.34,1.05,6.37,2.51,16.61,2.81,5.8,0.0,5.47,None,WhiteMica,0.14701,10.8869,8.46998,0.01952,596.44102,0.3812,1.1771,1.6466,,6.74151,18.81425,0.04534,10.29567,1.13971,1.01311,0.39301,0.8974,3.45068,4.48425,0.03967,16.62859,0.61675,2.35469,1.89004,9.94613,581.98763,0.0901,126.88069,0.29497,227.75573,17.71092,7.99484,0.72926,0.26453,True
S00687,SYN-006,184.5,185.5,185.0,83.32,328.91,185.0,Pro,5.45,25.87,28.62,9.2,2.73,4.41,18.16,5.12,0.0,17.53,7.48,2.34,0.83,0.09,1.8,None,Carbonate,0.55057,2.41877,36.27025,0.01908,321.76086,0.13493,1.30842,5.2022,0.17901,6.72964,35.14695,0.05315,3.65306,0.6753,0.90375,0.04244,,2.18405,7.68903,0.01223,3.53818,1.88514,3.68066,2.95876,20.23379,147.21202,0.46945,236.605,0.59512,139.82024,25.70313,67.75826,0.39204,0.57504,True
S00688,SYN-006,185.5,187.0,186.25,83.72,330.01,186.25,Pro,8.33,16.89,23.75,9.95,1.47,26.92,0.0,0.66,0.55,0.0,0.0,2.05,0.22,4.66,0.37,None,Dickite,0.19965,9.8266,8.17436,0.01501,42.43155,0.45791,1.26233,2.84132,0.76087,6.9005,19.74541,0.00322,3.15915,0.42094,1.16362,0.33735,1.71774,0.83592,6.81961,0.01833,14.53328,2.50832,1.70167,3.14975,18.28474,238.68774,0.08254,45.94211,0.80299,47.84462,14.93374,33.0633,,,True
S00689,SYN-006,187.0,188.0,187.5,84.12,331.12,187.5,Pro,2.24,19.56,7.27,6.02,15.35,2.12,21.75,21.64,3.45,3.74,0.79,0.11,1.19,4.32,0.63,None,Montmor,0.31482,7.31581,3.74307,0.02296,234.86444,1.83877,1.12291,2.12425,0.14479,2.16491,13.00743,0.06365,3.65708,1.76098,5.50625,0.06195,3.63865,0.42376,11.02181,0.30122,59.84711,0.77788,1.05362,44.70873,24.47926,391.94138,0.19441,30.28968,2.41217,57.70742,9.58556,40.13465,0.85127,0.61719,True
S00690,SYN-006,188.0,189.0,188.5,84.44,332.01,188.5,Pro,3.26,22.79,20.73,7.82,0.0,0.0,28.47,0.0,2.29,0.0,12.03,2.26,0.0,3.06,18.3,Goethite,Montmor,0.22425,0.87838,13.56688,0.00704,79.29288,0.17919,0.90647,5.56501,0.57738,4.44846,48.10455,0.00836,6.71621,0.35378,4.25129,0.15513,1.38177,2.24087,16.95526,0.07801,3.91166,0.24429,0.5833,4.00581,7.31221,73.44061,0.15553,7.96814,0.73912,34.83839,25.15782,22.66186,0.16272,0.25985,True
S00691,SYN-006,189.0,190.5,189.75,84.85,333.11,189.75,Pro,2.2,15.41,23.44,9.5,1.12,2.66,30.72,2.81,0.0,2.28,1.58,4.74,32.43,5.68,1.9,None,Water_silica,0.84836,1.18412,21.01184,0.02858,335.69026,0.35608,3.91736,4.74253,0.45775,2.30748,61.49356,0.00447,1.07518,0.42398,1.84145,0.03609,1.11705,1.97125,3.45256,0.07511,17.89805,0.0553,1.83631,15.1989,38.17593,127.17354,0.15078,26.25992,1.1521,67.46314,8.65273,45.66077,0.36691,2.30899,True
S00692,SYN-006,190.5,192.0,191.25,85.33,334.44,191.25,Pro,5.85,19.09,22.7,13.56,30.74,2.86,17.71,3.9,4.83,1.57,28.26,16.98,1.06,28.88,0.41,Hematite,Kaolinite,1.34241,10.22542,7.73644,0.16627,36.75625,0.22181,3.65555,14.02192,0.37006,12.61783,41.90015,0.06407,3.48504,0.83585,1.93946,0.07172,,0.81288,,0.12423,88.68274,0.02648,3.00468,4.66061,13.5494,90.03298,0.49474,87.11439,3.50789,143.96359,28.69231,25.72668,0.08065,2.90048,True
S00693,SYN-006,192.0,193.5,192.75,85.81,335.77,192.75,Pro,20.85,36.11,7.47,9.1,0.34,0.0,24.72,1.37,0.7,3.42,1.01,2.16,3.61,4.89,4.48,None,Chlorite,0.11172,4.97228,14.94426,0.03849,108.5285,2.15085,0.84291,0.90904,0.12421,3.88639,67.13135,0.01432,5.2747,0.33836,1.45666,0.08122,4.00193,0.95038,17.83307,0.04769,2.74384,0.25873,0.8789,,10.80664,120.48194,0.08064,109.2406,1.1844,28.37454,5.52704,32.39999,0.02522,0.25543,True
S00694,SYN-006,193.5,195.0,194.25,86.29,337.1,194.25,Pro,4.13,25.1,14.52,4.39,0.0,0.0,22.42,1.2,1.37,1.03,0.0,0.0,4.94,0.9,4.27,None,Chlorite,0.74744,12.1635,32.39489,0.12523,161.56182,0.45592,1.37809,7.20719,0.22053,3.8604,10.28948,,1.69587,0.30768,1.50831,0.01495,3.41869,1.22039,4.01119,0.11206,5.60666,0.09254,0.22903,2.51676,9.43918,233.05924,0.06824,45.54687,6.80273,54.3612,9.0107,28.2972,0.44174,1.16798,True
S00695,SYN-006,195.0,197.0,196.0,86.85,338.65,196.0,Pro,3.01,5.91,48.82,8.96,1.13,0.81,11.84,6.48,1.5,0.0,3.86,1.67,0.0,6.33,0.69,None,Carbonate,0.61884,38.00604,12.80784,0.02594,71.64914,1.19751,1.292,1.72846,0.31121,25.72053,59.51103,0.07947,3.60977,2.84212,1.54779,0.60716,0.81473,1.67653,8.32011,0.205,11.09892,0.12831,,4.94667,9.56671,51.90878,0.48583,34.91414,2.75592,82.32937,10.33024,18.54425,,3.14462,True
S00696,SYN-006,197.0,198.5,197.75,87.41,340.2,197.75,Pro,10.0,40.91,19.19,7.41,0.0,15.99,10.74,2.9,0.0,0.0,0.0,5.07,22.46,0.72,1.6,None,Chlorite,2.10871,7.55471,43.36675,0.14089,491.3551,0.58295,1.9344,1.09821,0.28046,11.66433,40.88449,0.02812,2.45682,,0.43531,0.38747,4.25718,0.22391,3.9058,0.04636,8.97326,0.86182,9.75155,16.20243,9.17971,87.20624,0.164,67.65512,0.79764,98.1616,13.96722,95.38267,0.74344,1.0996,True
S00697,SYN-006,198.5,199.5,199.0,87.82,341.31,199.0,Pro,3.33,33.25,51.6,0.8,1.23,3.38,17.61,0.0,2.61,5.34,0.0,1.11,5.18,0.0,0.0,None,Carbonate,0.41325,12.26881,2.52329,0.01482,757.47986,0.09739,0.29545,6.04055,0.16564,6.3647,48.86726,0.00645,6.57011,2.60707,1.4121,0.02789,2.2629,1.3189,9.80513,0.21226,4.32298,0.10374,3.15043,18.77872,10.57058,147.89282,0.2332,135.87155,2.50934,82.43332,28.10923,7.5437,,1.89571,False
S00698,SYN-006,199.5,200.5,200.0,88.14,342.19,200.0,Pro,2.53,10.57,26.29,1.36,0.29,0.0,44.74,1.11,0.0,0.0,0.0,0.46,0.0,0.0,3.21,None,Montmor,0.30226,2.91526,15.19434,0.00802,483.12455,0.22071,1.36591,1.19013,0.4377,0.63307,6.08689,0.04749,4.01291,0.7517,,0.06228,2.45749,1.19854,7.17392,0.02597,9.19643,0.28485,5.77422,16.96033,6.05936,206.00758,0.18377,99.22253,,22.98706,21.04467,50.25541,1.69467,,True
S00699,SYN-006,200.5,202.0,201.25,88.54,343.3,201.25,Pro,6.67,23.4,6.67,7.76,0.0,2.99,18.71,1.7,4.55,0.0,2.11,4.32,0.21,5.47,1.86,None,Chlorite,1.49363,4.73264,7.52531,0.03277,103.05586,2.59066,0.38572,4.81032,0.04614,13.11235,28.86352,0.07917,1.98492,0.63554,1.30469,0.48586,,0.61958,13.66007,0.12526,9.71666,,3.21549,8.49181,32.93135,547.00864,0.86771,42.87944,0.5608,120.90417,21.36263,,2.03854,2.15158,True
S00700,SYN-006,202.0,203.0,202.5,88.94,344.41,202.5,Pro,35.73,18.02,14.27,8.06,0.0,2.41,14.62,0.53,1.67,0.05,1.69,0.88,0.0,5.75,5.45,None,WhiteMica,0.12756,5.34139,2.98149,0.12903,383.15006,0.29302,1.87787,2.60886,1.41578,1.94747,29.89118,0.0375,3.84168,1.85843,1.18951,0.14576,7.08337,0.14572,2.46028,0.04249,4.64452,0.37262,6.65485,3.65431,35.58207,361.85139,0.42554,72.60012,1.83795,52.00986,49.49743,31.20715,0.37807,7.1246,False
S00701,SYN-006,203.0,204.5,203.75,89.34,345.51,203.75,Fil,99.09,4.34,39.04,0.99,14.53,4.84,4.36,2.59,11.55,0.0,2.13,0.6,6.02,0.0,2.95,None,WhiteMica,0.86698,7.99013,2.31942,0.18323,161.89835,1.09745,0.83561,2.6326,,2.64198,38.86352,0.02126,4.0973,7.49248,2.35091,0.36269,1.38273,0.47697,5.06981,0.02038,4.58641,0.47824,10.38818,5.66693,30.78055,141.70928,0.38582,66.04401,1.40884,83.07796,17.5127,15.98845,0.41304,4.57359,False
